Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,sic_code_1,bcb_sector,company_age_years,accounts_overdue_days,accounts_ever_late,conf_stmt_overdue_days,num_mortgages_outstanding,num_mortgages_total,has_active_mortgages,has_changed_name,is_active,is_dormant,is_micro,is_small,is_full_accounts,fast_growth_proxy,label_growth_opportunity,label_risk_signal,label_lending_need_proxy,has_mortgage_history,mortgage_completion_rate,mortgage_active_ratio,mortgage_per_year,company_size_score,log_company_age,age_bucket,is_established,total_overdue_days,overdue_intensity,is_severely_overdue,log_overdue,sector_avg_age,sector_mortgage_rate,sector_overdue_rate,sector_dormant_rate,age_vs_sector_avg,sic_division,active_with_mortgages,small_and_growing,overdue_and_active,full_accounts_with_charges
0,0,0,0,62012,Technology_Legal_Professional,3.9863107,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.6066962976404453,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-5.05194775811208,62,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,7.5838466,0.0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.149882134712056,2,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,0.3350201084212543,47,0,0,0,0
0,0,0,0,74901,Technology_Legal_Professional,15.613963,0.0,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2,2.8102434863769616,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,6.575704541887919,74,0,0,0,0
0,0,0,0,68100,Real_Estate,0.03559206,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0349733018129373,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.817848690825945,68,0,0,0,0
0,0,0,0,73110,Technology_Legal_Professional,0.15605749,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.1450155008475091,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-8.88220096811208,73,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,2.406571,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.2257062135213557,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-6.631687458112081,62,0,0,0,0
0,0,0,0,58290,Technology_Legal_Professional,0.5065024,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.4097906726835313,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-8.53175605811208,58,0,0,0,0
0,0,0,0,85421,Public_Sector_Education_Charities,9.560575,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2.3571277275533027,2,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,1.5086822514284872,85,0,0,0,0
2,2,0,0,62090,Technology_Legal_Professional,17.158112,307.0,1,44.0,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0.0,1.0,0.1165629411907324,0,2.899117403010728,3,1,351.0,0.0560460169286946,0,5.730099782973574,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,8.119853541887919,62,0,0,0,0
0,0,0,0,47190,Wholesale_Retail,1.9411362,0.0,0,331.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1,1.0787959692781937,0,0,331.0,0.4671744904188037,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-5.307690291578746,47,0,0,0,0
0,0,0,0,74909,Technology_Legal_Professional,11.3319645,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.5121946313301726,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,2.293706041887919,74,0,0,0,0
0,0,0,0,87900,Healthcare,14.967831,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.770576135845766,3,1,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,7.498338571383607,87,0,0,0,0
0,0,0,0,86210,Healthcare,16.229979,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.8466508317346846,3,1,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,8.760486571383607,86,0,0,0,0
0,0,0,0,85510,Public_Sector_Education_Charities,3.6468172,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.536182512122313,1,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,-4.405075548571513,85,0,0,0,0
0,0,0,0,68209,Real_Estate,9.078713,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.3104255759201915,2,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,0.2252722491740542,68,0,0,0,0
0,0,0,0,47710,Wholesale_Retail,6.1136208,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.9620113687600735,2,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-1.1352056915787463,47,0,0,0,0
0,0,0,0,72110,Technology_Legal_Professional,1.2265571,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.8004564910829345,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.811701358112081,72,0,0,0,0
0,0,0,0,86102,Healthcare,6.748802,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.047538250771275,2,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-0.7206904286163924,86,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,0.9582478,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.6720500938125179,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-8.08001065811208,62,0,0,0,0
0,0,0,0,46180,Wholesale_Retail,0.2162902,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.1958054063870694,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-7.0325362915787455,46,0,0,0,0
1,1,0,0,18129,Manufacturing,28.991102,0.0,0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0344933421295954,0,3.400900737667676,4,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,16.298726252015964,18,1,0,0,0
0,0,0,0,46360,Wholesale_Retail,0.060232718,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0584884293104557,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-7.188593773578746,46,0,0,0,0
0,0,0,0,70100,Technology_Legal_Professional,6.710472,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.0425794048972694,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-2.3277864581120804,70,0,0,0,0
0,0,0,0,46730,Wholesale_Retail,5.4045177,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.857003631967021,2,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-1.8443087915787453,46,0,0,0,0
0,0,0,0,58130,Technology_Legal_Professional,8.947296,794.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.2973007554434197,2,0,794.0,0.2431284787888346,1,6.678342114654332,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-0.0909624581120809,58,0,0,1,0
5,5,0,0,68100,Real_Estate,4.4982886,0.0,0,0.0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0.0,1.0,1.1115338397807557,0,1.7044368801806125,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-4.355152150825946,68,1,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,4.728268,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.745413216273331,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-4.309990458112081,70,0,0,0,0
0,0,0,0,45200,Wholesale_Retail,3.2060232,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.43651759319492,1,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-4.042803291578746,45,0,0,0,0
0,0,0,0,46370,Wholesale_Retail,1.6536618,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.97594049749619,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-5.595164691578746,46,0,0,0,0
0,0,0,0,68320,Real_Estate,29.957563,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,3.432617331153096,4,1,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,21.10412224917405,68,0,0,0,0
2,2,0,0,68209,Real_Estate,18.35729,0.0,0,0.0,2,2,1,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0,0.1089485430583708,0,2.963069092711566,3,1,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,9.503849249174053,68,1,0,0,0
2,2,0,0,85520,Public_Sector_Education_Charities,16.112251,0.0,0,0.0,2,2,1,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0,0.1241291486831976,0,2.839794639741721,3,1,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,8.060358251428488,85,1,0,0,0
0,0,0,0,47110,Wholesale_Retail,3.301848,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.4590446978178009,1,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-3.946978491578746,47,0,0,0,0
0,0,0,0,71200,Technology_Legal_Professional,25.659138,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,3.2831319811445665,4,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,16.620879541887916,71,0,0,0,0
0,0,0,0,45112,Wholesale_Retail,11.112936,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.4942739724410816,3,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,3.8641095084212536,45,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,11.865846,399.0,1,302.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.554576203385073,3,1,701.0,0.1618551214304888,1,5.991464547107982,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,2.827587541887919,70,0,0,0,0
0,0,0,0,68100,Real_Estate,2.3956194,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.2224861891413592,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-6.457821350825946,68,0,0,0,0
0,0,0,0,85590,Public_Sector_Education_Charities,1.5687885,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.943434386984641,0,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,-6.483104248571513,85,0,0,0,0
0,0,0,0,46150,Wholesale_Retail,0.7446954,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.5565799845438153,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.504131091578746,46,0,0,0,0
0,0,0,0,68100,Real_Estate,2.2669404,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.183853889416102,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-6.586500350825946,68,0,0,0,0
0,0,0,0,85520,Public_Sector_Education_Charities,9.462012,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.3477507919559817,2,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,1.4101192514284868,85,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,18.225872,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.956256871970365,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,9.187613541887918,70,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,16.870636,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.8831589189129443,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,7.83237754188792,70,0,0,0,0
0,0,0,0,73110,Technology_Legal_Professional,4.621492,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.7265971090989531,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-4.416766458112081,73,0,0,0,0
0,0,0,0,31020,Manufacturing,4.3422313,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.675643412140537,1,0,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,-8.350144447984038,31,0,0,0,0
0,0,0,0,73110,Technology_Legal_Professional,3.0335386,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.3946440552015866,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-6.004719858112081,73,0,0,0,0
0,0,0,0,47782,Wholesale_Retail,18.874743,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.989449729639181,3,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,11.625916508421252,47,0,0,0,0
0,0,0,0,68310,Real_Estate,17.905544,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.939455212385119,3,1,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,9.052103249174053,68,0,0,0,0
0,0,0,0,25990,Manufacturing,22.934977,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.1753408619081425,4,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,10.242601252015962,25,0,0,0,0
0,0,0,0,70100,Technology_Legal_Professional,1.5879534,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9508673702941608,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.450305058112081,70,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,27.575634,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.352554396661338,4,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,18.53737554188792,62,0,0,0,0
2,0,0,2,46320,Wholesale_Retail,22.269678,0.0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0,3.147151139659372,4,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,15.020851508421252,46,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,1.763176,6.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1.0163807427906233,0,0,6.0,0.009323151043562,0,1.9459101490553128,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.275082458112081,70,0,0,1,0
0,0,0,0,59113,Technology_Legal_Professional,8.50924,550.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1,2.252263957485832,2,0,550.0,0.1770838894035769,1,6.311734809152915,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-0.5290184581120805,59,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,12.339494,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.590729108733595,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,3.30123554188792,70,0,0,0,0
0,0,0,0,47110,Wholesale_Retail,0.9527721,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.6692499528171643,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.296054391578746,47,0,0,0,0
0,0,0,0,27400,Manufacturing,3.6796715,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.5432279151582675,1,0,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,-9.012704247984038,27,0,0,0,0
0,0,0,0,85590,Public_Sector_Education_Charities,8.563997,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.258005735919743,2,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,0.5121042514284877,85,0,0,0,0
0,0,0,0,45200,Wholesale_Retail,7.8220396,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2.177253090450728,2,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,0.5732131084212542,45,0,0,0,0
0,0,0,0,71111,Technology_Legal_Professional,13.374401,0.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.6654489162499964,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,4.33614254188792,71,0,0,0,0
0,0,0,0,47610,Wholesale_Retail,0.65434635,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.5034059761311037,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.594480141578746,47,0,0,0,0
2,2,0,0,46390,Wholesale_Retail,27.238878,0.0,0,0.0,2,2,1,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0734244633718026,0,3.340699680957562,4,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,19.990051508421253,46,1,0,0,0
0,0,0,0,70210,Technology_Legal_Professional,2.4695413,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.244022395019144,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-6.568717158112081,70,0,0,0,0
0,0,0,0,73110,Technology_Legal_Professional,8.473648,0.0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.248514049494243,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-0.5646104581120799,73,0,0,0,0
0,0,0,0,87100,Healthcare,5.3497605,885.0,1,846.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1.848417095657881,2,0,1731.0,0.8864818814645361,1,6.786716950605081,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-2.1197319286163925,87,0,0,0,0
0,0,0,0,62012,Technology_Legal_Professional,17.100616,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.895945970841837,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,8.062357541887918,62,0,0,0,0
0,0,0,0,69202,Technology_Legal_Professional,15.101985,0.0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.7789425563160584,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,6.06372654188792,69,0,0,0,0
0,0,0,0,68100,Real_Estate,4.7091036,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.742062023603248,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-4.144337150825947,68,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,0.72553045,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.5455345104590371,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.523296041578746,47,0,0,0,0
0,0,0,0,85530,Public_Sector_Education_Charities,20.889801,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0860208205843582,4,1,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,12.837908251428486,85,0,0,0,0
0,0,0,0,86210,Healthcare,1.5687885,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.943434386984641,0,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-5.900703928616393,86,0,0,0,0
0,0,0,0,68100,Real_Estate,0.16153319,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.1497408479384472,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.691907560825946,68,0,0,0,0
0,0,0,0,68209,Real_Estate,12.539356,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.605600703576027,3,1,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,3.685915249174053,68,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,1.4428474,0.0,0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.893164326141254,0,0,149.0,0.2829260932806836,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.595411058112081,70,0,0,0,0
1,1,0,0,47620,Wholesale_Retail,15.233402,0.0,0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0,0.065645218316959,0,2.7870709713909543,3,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,7.984575508421254,47,1,0,0,0
0,0,0,0,86900,Healthcare,0.27104723,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.2398411512336702,0,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-7.198445198616393,86,0,0,0,0
0,0,0,0,68209,Real_Estate,1.5085558,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9197072090639132,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-7.344884950825946,68,0,0,0,0
0,0,0,0,47190,Wholesale_Retail,10.105408,0.0,0,26.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.4074321968786,3,1,26.0,0.0070489857225288,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,2.8565815084212547,47,0,0,0,0
0,0,0,0,62011,Technology_Legal_Professional,4.714579,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.7430206287415402,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-4.323679458112081,62,0,0,0,0
18,14,0,4,68100,Real_Estate,7.5509925,0.0,0,0.0,14,18,1,0,1,0,0,0,0,0,1,0,1,1,0.2222222222222222,0.7777777777777778,1.8540609065629448,0,2.1460473580830346,2,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-1.3024482508259458,68,1,0,0,0
0,0,0,0,71122,Technology_Legal_Professional,0.32306638,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.2799520577214699,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-8.71519207811208,71,0,0,0,0
0,0,0,0,46390,Wholesale_Retail,20.158794,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0520556110369377,4,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,12.909967508421254,46,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,1.1718001,0.0,0,50.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.7755563628454175,0,0,50.0,0.1169024489500069,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.077026391578746,47,0,0,0,0
1,0,0,1,68209,Real_Estate,16.602327,0.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0,2.868031109213444,3,1,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,7.748886249174053,68,0,0,0,0
